Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
29-03-2021,3055.439941,3091.25,3028.449951,3075.72998,2746000,0,0,AMZN
30-03-2021,3070.01001,3073,3034,3055.290039,2337600,0,0,AMZN
31-03-2021,3064.060059,3119.330078,3062.5,3094.080078,3093900,0,0,AMZN
01-04-2021,3117.939941,3162.439941,3115.550049,3161,2940300,0,0,AMZN
05-04-2021,3173,3235.959961,3161.23999,3226.72998,3334900,0,0,AMZN
06-04-2021,3223.75,3247.310059,3217.040039,3223.820068,2537800,0,0,AMZN
07-04-2021,3233.800049,3303.610107,3223.649902,3279.389893,3346200,0,0,AMZN
08-04-2021,3310.899902,3324.5,3292,3299.300049,2812100,0,0,AMZN
09-04-2021,3304.699951,3372.199951,3288.899902,3372.199951,4341500,0,0,AMZN
12-04-2021,3355.209961,3395.040039,3351.149902,3379.389893,3281800,0,0,AMZN
13-04-2021,3400.850098,3432,3395.629883,3400,3315800,0,0,AMZN
14-04-2021,3404.040039,3404.129883,3326,3333,3145200,0,0,AMZN
15-04-2021,3371,3397,3352,3379.090088,3233600,0,0,AMZN
16-04-2021,3380,3406.800049,3355.590088,3399.439941,3186000,0,0,AMZN
19-04-2021,3390.330078,3435.929932,3360.159912,3372.01001,2725400,0,0,AMZN
20-04-2021,3373.600098,3382.98999,3316,3334.689941,2623000,0,0,AMZN
21-04-2021,3316,3362.860107,3303.810059,3362.02002,2211200,0,0,AMZN
22-04-2021,3371.679932,3372.870117,3301.449951,3309.040039,2580600,0,0,AMZN
23-04-2021,3319.100098,3375,3308.5,3340.879883,3192800,0,0,AMZN
26-04-2021,3348,3428.449951,3330.939941,3409,4880700,0,0,AMZN
27-04-2021,3443.469971,3460,3398.01001,3417.429932,3827100,0,0,AMZN
28-04-2021,3434.800049,3489.879883,3425,3458.5,4631900,0,0,AMZN
29-04-2021,3505.100098,3514.449951,3435,3471.310059,7682400,0,0,AMZN
30-04-2021,3525.120117,3554,3462.5,3467.419922,7009300,0,0,AMZN
03-05-2021,3484.72998,3486.649902,3372.699951,3386.48999,5875500,0,0,AMZN
04-05-2021,3356.189941,3367.97998,3272.129883,3311.870117,5439400,0,0,AMZN
05-05-2021,3338.860107,3354.699951,3264.360107,3270.540039,3711300,0,0,AMZN
06-05-2021,3270,3314.399902,3247.199951,3306.370117,4447700,0,0,AMZN
07-05-2021,3319.090088,3330.889893,3289.070068,3291.610107,4710300,0,0,AMZN
10-05-2021,3282.320068,3283,3190,3190.48999,5838600,0,0,AMZN
11-05-2021,3136.280029,3238,3127.370117,3223.909912,4619800,0,0,AMZN
12-05-2021,3185,3207.939941,3133.100098,3151.939941,4936400,0,0,AMZN
13-05-2021,3185.469971,3203.840088,3133,3161.469971,3350900,0,0,AMZN
14-05-2021,3185.560059,3228.860107,3183,3222.899902,3325000,0,0,AMZN
17-05-2021,3245.929932,3292.75,3234.590088,3270.389893,3723900,0,0,AMZN
18-05-2021,3292.580078,3312,3230.370117,3232.280029,2828400,0,0,AMZN
19-05-2021,3195,3234.75,3184,3231.800049,2679700,0,0,AMZN
20-05-2021,3244.399902,3259.679932,3236.179932,3247.679932,2633200,0,0,AMZN
21-05-2021,3250,3256.689941,3197.01001,3203.080078,4104900,0,0,AMZN
24-05-2021,3215.5,3257.949951,3210.5,3244.98999,2422800,0,0,AMZN
25-05-2021,3266.669922,3279.820068,3213.76001,3259.050049,3261100,0,0,AMZN
26-05-2021,3274.590088,3295.72998,3258.51001,3265.159912,2384000,0,0,AMZN
27-05-2021,3256,3260.360107,3230.040039,3230.110107,2561200,0,0,AMZN
28-05-2021,3242,3247.98999,3219.699951,3223.070068,2329800,0,0,AMZN
01-06-2021,3243.5,3250.97998,3209.060059,3218.649902,2430000,0,0,AMZN
02-06-2021,3223.100098,3235,3208,3233.98999,2014500,0,0,AMZN
03-06-2021,3204.22998,3214.439941,3184.030029,3187.01001,2398300,0,0,AMZN
04-06-2021,3212,3221,3198.810059,3206.219971,2249700,0,0,AMZN
07-06-2021,3197.330078,3208,3172.199951,3198.01001,2215800,0,0,AMZN
08-06-2021,3222.610107,3279.530029,3218.01001,3264.110107,3416700,0,0,AMZN
09-06-2021,3272.870117,3297.580078,3270.699951,3281.149902,2455500,0,0,AMZN
10-06-2021,3282.01001,3351,3281.149902,3349.649902,3476500,0,0,AMZN
11-06-2021,3349.649902,3366.580078,3333.449951,3346.830078,2817400,0,0,AMZN
14-06-2021,3346.830078,3385,3335.5,3383.870117,2569700,0,0,AMZN
15-06-2021,3384,3396.98999,3363.110107,3383.129883,2426200,0,0,AMZN
16-06-2021,3392,3426.350098,3360.530029,3415.25,4202800,0,0,AMZN
17-06-2021,3403.179932,3497.199951,3401,3489.23999,5136500,0,0,AMZN
18-06-2021,3479.98999,3507,3473.709961,3486.899902,5247700,0,0,AMZN
21-06-2021,3476.419922,3482,3434,3453.959961,3277100,0,0,AMZN
22-06-2021,3458.060059,3523.780029,3456.090088,3505.439941,3345100,0,0,AMZN
23-06-2021,3505,3521,3483.199951,3503.820068,2813300,0,0,AMZN
24-06-2021,3507.639893,3524.860107,3430.850098,3449.080078,3832000,0,0,AMZN
25-06-2021,3464,3464.820068,3394.179932,3401.459961,3941000,0,0,AMZN
28-06-2021,3416,3448,3413.51001,3443.889893,2242800,0,0,AMZN
29-06-2021,3438.820068,3456.030029,3423.030029,3448.139893,2098400,0,0,AMZN
30-06-2021,3441.060059,3471.600098,3435,3440.159912,2404000,0,0,AMZN
31-05-2019,8320.286133,8586.65918,8172.550781,8574.501953,25365190957,0,0,BTC-USD
01-06-2019,8573.839844,8625.600586,8481.578125,8564.016602,22488303544,0,0,BTC-USD
02-06-2019,8565.473633,8809.303711,8561.235352,8742.958008,20266216022,0,0,BTC-USD
03-06-2019,8741.74707,8743.5,8204.185547,8208.995117,22004511436,0,0,BTC-USD
04-06-2019,8210.985352,8210.985352,7564.48877,7707.770996,24609731549,0,0,BTC-USD
05-06-2019,7704.343262,7901.849121,7668.668457,7824.231445,21760923463,0,0,BTC-USD
06-06-2019,7819.633301,7937.34082,7571.471191,7822.023438,19474611077,0,0,BTC-USD
07-06-2019,7826.901367,8126.15332,7788.373535,8043.951172,19141423231,0,0,BTC-USD
08-06-2019,8036.774902,8076.891113,7837.61084,7954.12793,16522722810,0,0,BTC-USD
09-06-2019,7949.674805,7975.974121,7583.219727,7688.077148,16610726547,0,0,BTC-USD
10-06-2019,7692.284668,8031.909668,7586.730957,8000.32959,18689275117,0,0,BTC-USD
11-06-2019,8004.243652,8026.394043,7772.803711,7927.714355,17107279932,0,0,BTC-USD
12-06-2019,7925.434082,8196.648438,7862.359863,8145.857422,19034432883,0,0,BTC-USD
13-06-2019,8145.54541,8311.567383,8087.061035,8230.923828,18669407147,0,0,BTC-USD
14-06-2019,8230.898438,8710.636719,8183.393066,8693.833008,19831162906,0,0,BTC-USD
15-06-2019,8689.746094,8859.12793,8618.395508,8838.375,18371033226,0,0,BTC-USD
16-06-2019,8841.44043,9335.867188,8814.556641,8994.488281,23348550311,0,0,BTC-USD
17-06-2019,8988.923828,9416.407227,8988.923828,9320.352539,15562951919,0,0,BTC-USD
18-06-2019,9335.466797,9348.374023,9004.901367,9081.762695,15848210536,0,0,BTC-USD
19-06-2019,9078.727539,9299.621094,9070.395508,9273.521484,15546809946,0,0,BTC-USD
20-06-2019,9273.060547,9594.419922,9232.484375,9527.160156,17846823784,0,0,BTC-USD
21-06-2019,9525.074219,10144.55664,9525.074219,10144.55664,20624008643,0,0,BTC-USD
22-06-2019,10175.92383,11157.3457,10107.03516,10701.69141,29995204861,0,0,BTC-USD
23-06-2019,10696.69141,11246.14453,10556.0957,10855.37109,20998326502,0,0,BTC-USD
24-06-2019,10853.74414,11065.89648,10610.42773,11011.10254,19271652365,0,0,BTC-USD
25-06-2019,11007.20215,11790.91699,11007.20215,11790.91699,24879684533,0,0,BTC-USD
26-06-2019,11778.58105,13796.48926,11755.59766,13016.23145,45105733173,0,0,BTC-USD
27-06-2019,13017.125,13311.14453,10491.85254,11182.80664,39977475223,0,0,BTC-USD
28-06-2019,11162.16797,12445.1748,10914.49512,12407.33203,35087757766,0,0,BTC-USD
29-06-2019,12400.76367,12400.91016,11508.37891,11959.37109,29923961128,0,0,BTC-USD
30-06-2019,11931.99121,12178.38379,10799.00879,10817.15527,27256473494,0,0,BTC-USD
01-07-2019,10796.93066,11206.43945,10089.31445,10583.13477,29378589324,0,0,BTC-USD
02-07-2019,10588.68359,10912.18848,9737.884766,10801.67773,31015895223,0,0,BTC-USD
03-07-2019,10818.15625,11968.07813,10818.15625,11961.26953,30796494294,0,0,BTC-USD
04-07-2019,11972.71875,12006.0752,11166.56934,11215.4375,25920294033,0,0,BTC-USD
05-07-2019,11203.10254,11395.66113,10874.96484,10978.45996,23838480210,0,0,BTC-USD
06-07-2019,10982.54395,11620.96484,10982.54395,11208.55078,21092024306,0,0,BTC-USD
07-07-2019,11217.61621,11541.62012,11148.80469,11450.84668,19369044277,0,0,BTC-USD
08-07-2019,11446.59668,12345.83301,11393.37402,12285.95801,23482551458,0,0,BTC-USD
09-07-2019,12284.32617,12779.13184,12233.26172,12573.8125,28167921523,0,0,BTC-USD
10-07-2019,12571.53711,13129.5293,11710.97852,12156.5127,33627574244,0,0,BTC-USD
11-07-2019,12139.71387,12144.62305,11158.92285,11358.66211,28595327690,0,0,BTC-USD
12-07-2019,11354.2998,11905.4873,11179.14453,11815.98633,23534692797,0,0,BTC-USD
13-07-2019,11813.12695,11841.95703,10908.47949,11392.37891,21042616384,0,0,BTC-USD
14-07-2019,11381.02051,11451.2041,10234.57617,10256.05859,22486000001,0,0,BTC-USD
15-07-2019,10257.83887,11052.7666,9992.006836,10895.08984,25384047207,0,0,BTC-USD
16-07-2019,10896.65332,10996.63281,9448.106445,9477.641602,24151199070,0,0,BTC-USD
17-07-2019,9471.213867,9963.134766,9163.134766,9693.802734,24569921549,0,0,BTC-USD
18-07-2019,9698.50293,10736.84277,9376.798828,10666.48242,25187024648,0,0,BTC-USD
19-07-2019,10653.95605,10716.98047,10229.62891,10530.73242,20727426310,0,0,BTC-USD
20-07-2019,10525.81934,11048.66211,10451.27637,10767.13965,20206615155,0,0,BTC-USD
21-07-2019,10777.5293,10841.8877,10389.59961,10599.10547,17130580467,0,0,BTC-USD
22-07-2019,10596.94824,10651.79102,10154.92188,10343.10645,16334414913,0,0,BTC-USD
23-07-2019,10346.74805,10346.74805,9883.594727,9900.767578,17851916995,0,0,BTC-USD
24-07-2019,9887.730469,9908.796875,9614.306641,9811.925781,17398734322,0,0,BTC-USD
25-07-2019,9809.09668,10154.25391,9773.957031,9911.841797,15821952090,0,0,BTC-USD
26-07-2019,9913.126953,9916.517578,9717.982422,9870.303711,14495714483,0,0,BTC-USD
27-07-2019,9871.165039,10167.32031,9411.521484,9477.677734,16817809536,0,0,BTC-USD
28-07-2019,9491.626953,9575.544922,9252.296875,9552.860352,13738687093,0,0,BTC-USD
29-07-2019,9548.178711,9681.648438,9472.948242,9519.145508,13791445323,0,0,BTC-USD
30-07-2019,9522.329102,9701.759766,9437.335938,9607.423828,13829811132,0,0,BTC-USD
31-07-2019,9604.050781,10085.62793,9598.097656,10085.62793,16631520648,0,0,BTC-USD
01-08-2019,10077.44238,10446.91992,9922.019531,10399.66895,17165337858,0,0,BTC-USD
02-08-2019,10402.04297,10657.95313,10371.01367,10518.1748,17489094082,0,0,BTC-USD
03-08-2019,10519.27832,10946.78125,10503.50488,10821.72656,15352685061,0,0,BTC-USD
04-08-2019,10821.63281,11009.20703,10620.27832,10970.18457,16530894787,0,0,BTC-USD
05-08-2019,10960.73535,11895.0918,10960.73535,11805.65332,23875988832,0,0,BTC-USD
06-08-2019,11811.54492,12273.82129,11290.73145,11478.16895,23635107660,0,0,BTC-USD
07-08-2019,11476.19336,12036.99023,11433.70117,11941.96875,22194988641,0,0,BTC-USD
08-08-2019,11954.04004,11979.41992,11556.16797,11966.40723,19481591730,0,0,BTC-USD
09-08-2019,11953.46973,11970.45801,11709.74512,11862.93652,18339989960,0,0,BTC-USD
10-08-2019,11861.55664,11915.65527,11323.89844,11354.02441,18125355447,0,0,BTC-USD
11-08-2019,11349.74023,11523.5791,11248.29492,11523.5791,15774371518,0,0,BTC-USD
12-08-2019,11528.18945,11528.18945,11320.95117,11382.61621,13647198229,0,0,BTC-USD
13-08-2019,11385.05273,11420.0498,10830.32715,10895.83008,16681503537,0,0,BTC-USD
14-08-2019,10889.4873,10889.55664,10028.13574,10051.7041,19990838300,0,0,BTC-USD
15-08-2019,10038.42188,10437.41113,9675.316406,10311.5459,22899115082,0,0,BTC-USD
16-08-2019,10319.41992,10524.34961,9855.478516,10374.33887,20228207096,0,0,BTC-USD
17-08-2019,10358.72266,10452.625,10086.69824,10231.74414,13778035685,0,0,BTC-USD
18-08-2019,10233.00586,10487.07031,10119.09473,10345.81055,12999813869,0,0,BTC-USD
19-08-2019,10350.2832,10916.05371,10313.2041,10916.05371,16038264603,0,0,BTC-USD
20-08-2019,10916.34668,10947.04199,10618.96094,10763.23242,15053082175,0,0,BTC-USD
21-08-2019,10764.57227,10798.72949,9962.72168,10138.0498,19473084768,0,0,BTC-USD
22-08-2019,10142.52148,10232.99609,9831.462891,10131.05566,17097508856,0,0,BTC-USD
23-08-2019,10136.30957,10442.44336,10078.19238,10407.96484,15627023886,0,0,BTC-USD
24-08-2019,10407.64453,10418.02051,9982.296875,10159.96094,15451030650,0,0,BTC-USD
25-08-2019,10160.7373,10304.62207,10008.78906,10138.51758,14153856610,0,0,BTC-USD
26-08-2019,10126.2998,10512.32813,10126.2998,10370.82031,18438654080,0,0,BTC-USD
27-08-2019,10372.82617,10381.32813,10087.30078,10185.5,14762609503,0,0,BTC-USD
28-08-2019,10203.42676,10279.36621,9716.65625,9754.422852,17603790323,0,0,BTC-USD
29-08-2019,9756.786133,9756.786133,9421.629883,9510.200195,17045878501,0,0,BTC-USD
30-08-2019,9514.844727,9656.124023,9428.302734,9598.173828,13595263986,0,0,BTC-USD
31-08-2019,9597.539063,9673.220703,9531.799805,9630.664063,11454806419,0,0,BTC-USD
01-09-2019,9630.592773,9796.755859,9582.944336,9757.970703,11445355859,0,0,BTC-USD
02-09-2019,9757.473633,10396.5918,9730.650391,10346.76074,17248102294,0,0,BTC-USD
03-09-2019,10345.72559,10736.10449,10308.54785,10623.54004,19384917989,0,0,BTC-USD
04-09-2019,10621.18066,10762.64453,10434.70996,10594.49316,16742664769,0,0,BTC-USD
05-09-2019,10588.18359,10627.26953,10516.41797,10575.5332,14551239508,0,0,BTC-USD
06-09-2019,10578.19824,10898.76172,10292.2998,10353.30273,19536574783,0,0,BTC-USD
07-09-2019,10353.93164,10558.67383,10348.91895,10517.25488,15307366476,0,0,BTC-USD
08-09-2019,10518.11426,10595.6377,10409.09082,10441.27637,13670567493,0,0,BTC-USD
09-09-2019,10443.22852,10450.31152,10144.92969,10334.97461,17595943368,0,0,BTC-USD
10-09-2019,10336.4082,10394.35352,10020.57324,10115.97559,14906809639,0,0,BTC-USD
11-09-2019,10123.03516,10215.94824,9980.776367,10178.37207,15428063426,0,0,BTC-USD
12-09-2019,10176.81934,10442.25391,10099.24219,10410.12695,15323563925,0,0,BTC-USD
13-09-2019,10415.3623,10441.48926,10226.59668,10360.54688,14109864675,0,0,BTC-USD
14-09-2019,10345.40332,10422.13379,10291.69434,10358.04883,13468713124,0,0,BTC-USD
15-09-2019,10356.46582,10387.03516,10313.09277,10347.71289,12043433567,0,0,BTC-USD
16-09-2019,10347.22266,10386.86719,10189.74414,10276.79395,15160167779,0,0,BTC-USD
17-09-2019,10281.51367,10296.77148,10199.73926,10241.27246,15304603363,0,0,BTC-USD
18-09-2019,10247.7959,10275.92871,10191.46973,10198.24805,16169268880,0,0,BTC-USD
19-09-2019,10200.49609,10295.66895,9851.692383,10266.41504,19937691247,0,0,BTC-USD
20-09-2019,10266.31836,10285.87207,10132.18652,10181.6416,14734189639,0,0,BTC-USD
21-09-2019,10183.64844,10188.09766,10000.70801,10019.7168,13425266806,0,0,BTC-USD
22-09-2019,10024.11523,10074.44434,9922.533203,10070.39258,13199651698,0,0,BTC-USD
23-09-2019,10067.96289,10074.23828,9727.143555,9729.324219,15144925408,0,0,BTC-USD
24-09-2019,9729.321289,9804.317383,8370.801758,8620.566406,25002886689,0,0,BTC-USD
25-09-2019,8603.428711,8744.828125,8325.396484,8486.993164,21744728353,0,0,BTC-USD
26-09-2019,8487.669922,8515.685547,7895.629395,8118.967773,19258205289,0,0,BTC-USD
27-09-2019,8113.101074,8271.520508,7965.922852,8251.845703,16408941156,0,0,BTC-USD
28-09-2019,8251.273438,8285.617188,8125.431641,8245.915039,14141152736,0,0,BTC-USD
29-09-2019,8246.037109,8261.707031,7990.49707,8104.185547,13034629109,0,0,BTC-USD
30-09-2019,8104.226563,8314.231445,7830.758789,8293.868164,17115474183,0,0,BTC-USD
01-10-2019,8299.720703,8497.692383,8232.679688,8343.276367,15305343413,0,0,BTC-USD
02-10-2019,8344.212891,8393.041992,8227.695313,8393.041992,13125712443,0,0,BTC-USD
03-10-2019,8390.774414,8414.227539,8146.437012,8259.992188,13668823409,0,0,BTC-USD
04-10-2019,8259.494141,8260.055664,8151.236816,8205.939453,13139456229,0,0,BTC-USD
05-10-2019,8210.149414,8215.526367,8071.120605,8151.500488,12200497197,0,0,BTC-USD
06-10-2019,8149.876953,8161.410156,7958.850586,7988.155762,13160830305,0,0,BTC-USD
07-10-2019,7989.120605,8308.450195,7905.766113,8245.623047,18009742607,0,0,BTC-USD
08-10-2019,8246.849609,8332.714844,8185.763184,8228.783203,15592264032,0,0,BTC-USD
09-10-2019,8229.84082,8627.706055,8169.298828,8595.740234,19384942333,0,0,BTC-USD
10-10-2019,8585.280273,8625.272461,8471.933594,8586.473633,17618660671,0,0,BTC-USD
11-10-2019,8585.262695,8721.780273,8316.181641,8321.756836,19604381101,0,0,BTC-USD
12-10-2019,8315.665039,8415.242188,8313.34082,8336.555664,14532641605,0,0,BTC-USD
13-10-2019,8336.902344,8470.988281,8276.612305,8321.005859,13808286059,0,0,BTC-USD
14-10-2019,8320.832031,8390.208984,8284.130859,8374.686523,15151387859,0,0,BTC-USD
15-10-2019,8373.458008,8410.714844,8182.706543,8205.369141,15220412632,0,0,BTC-USD
16-10-2019,8204.674805,8216.8125,7985.089844,8047.526855,16071646996,0,0,BTC-USD
17-10-2019,8047.8125,8134.831543,8000.942871,8103.911133,14313052244,0,0,BTC-USD
18-10-2019,8100.933594,8138.413574,7902.164063,7973.20752,15651592610,0,0,BTC-USD
19-10-2019,7973.803711,8082.629395,7944.776855,7988.560547,13797825640,0,0,BTC-USD
20-10-2019,7997.807129,8281.818359,7949.439453,8222.078125,15504249442,0,0,BTC-USD
21-10-2019,8225.115234,8296.694336,8196.416016,8243.720703,15868748866,0,0,BTC-USD
22-10-2019,8243.402344,8296.651367,8074.462891,8078.203125,16803377857,0,0,BTC-USD
23-10-2019,8076.228516,8092.999512,7469.322754,7514.671875,21942878958,0,0,BTC-USD
24-10-2019,7509.728027,7532.867676,7446.98877,7493.48877,16268708849,0,0,BTC-USD
25-10-2019,7490.703125,8691.540039,7479.984375,8660.700195,28705065488,0,0,BTC-USD
26-10-2019,8667.577148,10021.74414,8662.62207,9244.972656,44496255609,0,0,BTC-USD
27-10-2019,9241.707031,9749.529297,9112.541992,9551.714844,32593129501,0,0,BTC-USD
28-10-2019,9565.101563,9805.118164,9256.148438,9256.148438,30948255332,0,0,BTC-USD
29-10-2019,9248.44043,9516.180664,9232.648438,9427.6875,28426779937,0,0,BTC-USD
30-10-2019,9422.462891,9426.874023,9085.370117,9205.726563,27706531577,0,0,BTC-USD
31-10-2019,9202.458008,9383.161133,9028.717773,9199.584961,26583653947,0,0,BTC-USD
01-11-2019,9193.992188,9275.657227,9132.047852,9261.104492,24324691031,0,0,BTC-USD
02-11-2019,9259.783203,9377.486328,9249.587891,9324.717773,21242676385,0,0,BTC-USD
03-11-2019,9324.787109,9379.806641,9141.251953,9235.354492,21132220847,0,0,BTC-USD
04-11-2019,9235.607422,9505.051758,9191.485352,9412.612305,26170255634,0,0,BTC-USD
05-11-2019,9413.004883,9457.417969,9256.931641,9342.527344,26198609048,0,0,BTC-USD
06-11-2019,9340.864258,9423.237305,9305.90918,9360.879883,23133895765,0,0,BTC-USD
07-11-2019,9352.393555,9368.476563,9202.353516,9267.561523,22700383839,0,0,BTC-USD
08-11-2019,9265.368164,9272.759766,8775.53418,8804.880859,24333037836,0,0,BTC-USD
09-11-2019,8809.46875,8891.818359,8793.163086,8813.582031,17578630606,0,0,BTC-USD
10-11-2019,8812.489258,9103.826172,8806.162109,9055.526367,20587919881,0,0,BTC-USD
11-11-2019,9056.917969,9081.279297,8700.608398,8757.788086,20265510765,0,0,BTC-USD
12-11-2019,8759.751953,8853.768555,8685.427734,8815.662109,20309769107,0,0,BTC-USD
13-11-2019,8812.033203,8836.841797,8761.651367,8808.262695,17545755405,0,0,BTC-USD
14-11-2019,8811.936523,8826.943359,8692.551758,8708.094727,19084739975,0,0,BTC-USD
15-11-2019,8705.708008,8730.873047,8484.84375,8491.992188,21796856471,0,0,BTC-USD
16-11-2019,8491.166016,8591.99707,8473.973633,8550.760742,16495389808,0,0,BTC-USD
17-11-2019,8549.470703,8727.789063,8500.967773,8577.975586,18668638897,0,0,BTC-USD
18-11-2019,8573.980469,8653.280273,8273.573242,8309.286133,21579470673,0,0,BTC-USD
19-11-2019,8305.134766,8408.516602,8099.963379,8206.145508,21083613816,0,0,BTC-USD
20-11-2019,8203.613281,8237.240234,8010.511719,8027.268066,20764300437,0,0,BTC-USD
21-11-2019,8023.644531,8110.098145,7597.381836,7642.75,22514243371,0,0,BTC-USD
22-11-2019,7643.569336,7697.382813,6936.706543,7296.577637,34242315785,0,0,BTC-USD
23-11-2019,7296.164551,7442.258789,7151.417969,7397.796875,21008924418,0,0,BTC-USD
24-11-2019,7398.633789,7408.577148,7029.289063,7047.916992,30433517289,0,0,BTC-USD
25-11-2019,7039.977051,7319.856934,6617.166992,7146.133789,42685231262,0,0,BTC-USD
26-11-2019,7145.15918,7320.230469,7098.572266,7218.371094,21129505542,0,0,BTC-USD
27-11-2019,7220.880859,7619.693359,6974.174316,7531.663574,23991412764,0,0,BTC-USD
28-11-2019,7536.820313,7730.072754,7454.121582,7463.105957,19050116751,0,0,BTC-USD
29-11-2019,7466.727051,7781.179688,7460.756348,7761.243652,19709695456,0,0,BTC-USD
30-11-2019,7764.057129,7836.102051,7515.849609,7569.629883,17158194786,0,0,BTC-USD
01-12-2019,7571.616211,7571.616211,7291.341797,7424.29248,18720708479,0,0,BTC-USD
02-12-2019,7424.036133,7474.818848,7233.399414,7321.988281,17082040706,0,0,BTC-USD
03-12-2019,7323.975586,7418.858887,7229.356934,7320.145508,14797485769,0,0,BTC-USD
04-12-2019,7320.125,7539.784668,7170.922852,7252.034668,21664240918,0,0,BTC-USD
05-12-2019,7253.241699,7743.431641,7232.676758,7448.307617,18816085231,0,0,BTC-USD
06-12-2019,7450.561523,7546.996582,7392.175293,7546.996582,18104466307,0,0,BTC-USD
07-12-2019,7547.265625,7589.95166,7525.711426,7556.237793,15453520564,0,0,BTC-USD
08-12-2019,7551.338867,7634.606445,7476.091309,7564.345215,15409908086,0,0,BTC-USD
09-12-2019,7561.79541,7618.091797,7365.985352,7400.899414,17872021272,0,0,BTC-USD
10-12-2019,7397.134277,7424.022949,7246.043945,7278.119629,18249031195,0,0,BTC-USD
11-12-2019,7277.197754,7324.15625,7195.527344,7217.427246,16350490689,0,0,BTC-USD
12-12-2019,7216.73877,7266.639648,7164.741211,7243.134277,18927080224,0,0,BTC-USD
13-12-2019,7244.662109,7293.560547,7227.122559,7269.68457,17125736940,0,0,BTC-USD
14-12-2019,7268.902832,7308.836426,7097.208984,7124.673828,17137029730,0,0,BTC-USD
15-12-2019,7124.239746,7181.075684,6924.375977,7152.301758,16881129804,0,0,BTC-USD
16-12-2019,7153.663086,7171.168945,6903.682617,6932.480469,20213265950,0,0,BTC-USD
17-12-2019,6931.31543,6964.075195,6587.974121,6640.515137,22363804217,0,0,BTC-USD
18-12-2019,6647.698242,7324.984863,6540.049316,7276.802734,31836522778,0,0,BTC-USD
19-12-2019,7277.59082,7346.602539,7041.381836,7202.844238,25904604416,0,0,BTC-USD
20-12-2019,7208.636719,7257.921875,7086.124023,7218.816406,22633815180,0,0,BTC-USD
21-12-2019,7220.59375,7223.226074,7112.73584,7191.158691,19312552168,0,0,BTC-USD
22-12-2019,7191.188477,7518.033203,7167.179199,7511.588867,23134537956,0,0,BTC-USD
23-12-2019,7508.902344,7656.17627,7326.192383,7355.628418,27831788041,0,0,BTC-USD
24-12-2019,7354.393066,7535.716797,7269.528809,7322.532227,22991622105,0,0,BTC-USD
25-12-2019,7325.755859,7357.02002,7220.991211,7275.155762,21559505149,0,0,BTC-USD
26-12-2019,7274.799316,7388.302734,7200.386719,7238.966797,22787010034,0,0,BTC-USD
27-12-2019,7238.141113,7363.529297,7189.934082,7290.088379,22777360996,0,0,BTC-USD
28-12-2019,7289.03125,7399.041016,7286.905273,7317.990234,21365673026,0,0,BTC-USD
29-12-2019,7317.647461,7513.948242,7279.865234,7422.652832,22445257702,0,0,BTC-USD
30-12-2019,7420.272949,7454.824219,7276.308105,7292.995117,22874131672,0,0,BTC-USD
31-12-2019,7294.438965,7335.290039,7169.777832,7193.599121,21167946112,0,0,BTC-USD
01-01-2020,7194.89209,7254.330566,7174.944336,7200.174316,18565664997,0,0,BTC-USD
02-01-2020,7202.55127,7212.155273,6935.27002,6985.470215,20802083465,0,0,BTC-USD
03-01-2020,6984.428711,7413.715332,6914.996094,7344.884277,28111481032,0,0,BTC-USD
04-01-2020,7345.375488,7427.385742,7309.51416,7410.656738,18444271275,0,0,BTC-USD
05-01-2020,7410.45166,7544.49707,7400.535645,7411.317383,19725074095,0,0,BTC-USD
06-01-2020,7410.452148,7781.867188,7409.292969,7769.219238,23276261598,0,0,BTC-USD
07-01-2020,7768.682129,8178.21582,7768.227539,8163.692383,28767291327,0,0,BTC-USD
08-01-2020,8161.935547,8396.738281,7956.774414,8079.862793,31672559265,0,0,BTC-USD
09-01-2020,8082.295898,8082.295898,7842.403809,7879.071289,24045990466,0,0,BTC-USD
10-01-2020,7878.307617,8166.554199,7726.774902,8166.554199,28714583844,0,0,BTC-USD
11-01-2020,8162.190918,8218.359375,8029.64209,8037.537598,25521165085,0,0,BTC-USD
12-01-2020,8033.261719,8200.063477,8009.059082,8192.494141,22903438381,0,0,BTC-USD
13-01-2020,8189.771973,8197.788086,8079.700684,8144.194336,22482910688,0,0,BTC-USD
14-01-2020,8140.933105,8879.511719,8140.933105,8827.764648,44841784107,0,0,BTC-USD
15-01-2020,8825.34375,8890.117188,8657.1875,8807.010742,40102834650,0,0,BTC-USD
16-01-2020,8812.481445,8846.460938,8612.095703,8723.786133,31313981931,0,0,BTC-USD
17-01-2020,8725.209961,8958.12207,8677.316406,8929.038086,36372139320,0,0,BTC-USD
18-01-2020,8927.211914,9012.198242,8827.332031,8942.808594,32337772627,0,0,BTC-USD
19-01-2020,8941.445313,9164.362305,8620.080078,8706.245117,34217320471,0,0,BTC-USD
20-01-2020,8704.631836,8745.59082,8560.473633,8657.642578,26422375678,0,0,BTC-USD
21-01-2020,8658.991211,8755.706055,8544.520508,8745.894531,24097418512,0,0,BTC-USD
22-01-2020,8744.210938,8792.994141,8636.74707,8680.875977,22600204051,0,0,BTC-USD
23-01-2020,8680.650391,8687.74707,8333.637695,8406.515625,25770680779,0,0,BTC-USD
24-01-2020,8405.567383,8514.666992,8266.84082,8445.43457,24397913026,0,0,BTC-USD
